user,artid,artname,song
08a6ce5b8c9c38368a98081a632563086481e65c,120e728a-4078-47b7-a31c-d581ade28bde,urge overkill,55
08a6ce5b8c9c38368a98081a632563086481e65c,3d2b98e5-556f-4451-a3ff-c50ea18d57cb,aerosmith,54
08a6ce5b8c9c38368a98081a632563086481e65c,75167b8b-44e4-407b-9d35-effe87b223cf,neil young,54
08a6ce5b8c9c38368a98081a632563086481e65c,d41a6875-b626-4c0f-89a1-aecb643d29ff,the pogues,52
08a6ce5b8c9c38368a98081a632563086481e65c,bf2afaf6-9bc3-40fc-be11-8f8d0aa9819f,diamond dogs,50
08a6ce5b8c9c38368a98081a632563086481e65c,8d274abf-23f7-48bf-bc88-0756948a79a2,archie bronson outfit,48
08a6ce5b8c9c38368a98081a632563086481e65c,e6e879c0-3d56-4f12-b3c5-3ce459661a8e,jeff buckley,48
08a6ce5b8c9c38368a98081a632563086481e65c,3c98e32e-5bf5-4484-bdab-bd8d1736112a,the brian setzer orchestra,48
08a6ce5b8c9c38368a98081a632563086481e65c,794c6bf2-3241-416f-9b8f-24e2d84a1c4b,the stooges,48
08a6ce5b8c9c38368a98081a632563086481e65c,9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa,the who,47
08a6ce5b8c9c38368a98081a632563086481e65c,522f4d4a-c2c9-47be-90b4-2b89e99bf60c,christina y los subterraneos,46
08a6ce5b8c9c38368a98081a632563086481e65c,f2be3d59-c508-492b-a553-056fc8a7e7b0,ram jam,46
08a6ce5b8c9c38368a98081a632563086481e65c,9b8d6e11-05a4-4688-9d96-ad746bfedc41,the detroit cobras,44
08a6ce5b8c9c38368a98081a632563086481e65c,c3aeb863-7b26-4388-94e8-5a240f2be21b,tom waits,43
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,9fdf0c65-8099-475c-a05e-c2f56f459a43,maeckes und plan b,528
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,2e0d05e0-d147-46e6-be51-8ffed2a9e0da,kool savas,417
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,a0e6b75e-c27d-4d51-b388-a9ff0a85fcaa,maeckes,388
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,3a99c1de-010b-4a93-a566-d5891c51914d,afrob,317
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,7251fb09-155a-4aad-a1fa-ce9df1777000,kodimey,304
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,14aa9e32-c377-4dc6-9162-2e6c67a8eaf4,samy deluxe,198
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,363b627f-6e47-43f9-9c45-8fd79a063eca,tua,182
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,38033d8c-9f77-4610-b861-e920bbd2e88d,kollegah,181
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,16e1fb95-6d1c-45a3-aad8-d3bcd7e06aac,hilltop hoods,167
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,cbf11f81-f98d-458d-89e1-194b40ba5b60,orishas,152
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,dde3d9b1-0e44-48bc-b0c9-d739b3570000,tech n9ne,141
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,13c9c494-09aa-4518-8572-9f41dbdff461,k.i.z.,140
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,a42b79e3-736a-4e83-a8fd-899b5b057ac5,lil dap,131
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,60b3a14d-1ac2-409e-bd5d-f9349fadba94,franky kubrick,130
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,f59c5520-5f46-4d2c-b2c4-822eabf53419,linkin park,130
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,94dbfe2e-ca48-4e08-a5a8-e1e74136c63d,method man,111
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,0f7bc322-5c32-4f11-9769-b3a73dee6314,tone,108
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,4593d49a-7f67-46ba-9ec0-126bd676286f,flo rida,105
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,e3e7a076-ee69-4f19-84db-d092f7e38e40,plan b,103
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,be68f579-9d85-4fd7-a6ab-de5304d22c8e,die orsons,98
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,077716c4-f9cb-4d68-bd41-3ff1c35a5964,prinz pi,98
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,321fdfbb-426b-43f7-8295-fa9aca6348d9,hollywood undead,96
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,4fa39dc8-c695-4e0e-ba04-92c63d99c9f9,epmd,90
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,a4d62ced-2f87-488a-9c76-ab88ea7a2cbf,pharoahe monch,89
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,6cb7543b-f437-46b3-8aee-e2fed27e06b7,stacks,87
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,49f82dfb-4568-4776-ae34-c957e70a1a1d,chief kamachi,86
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,75c3160b-2be5-462b-ad33-8978207ae44c,l.e.g.a.c.y.,86
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,f622127b-8b55-46cc-bfa1-0077f85e5278,amar,84
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,11c6b106-1c1f-429d-8407-b1ee155d7f72,jurassic 5,84
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,1a99cc88-aea3-4fe3-96b9-20791667f65f,dizzee rascal,81
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,t.i.,80
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,805272a8-3191-4dc4-b8c0-28ceba2824ad,emc,79
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,1d11e2a1-4531-4d61-a8c7-7b5c6a608fd2,ice cube,78
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,a813b634-d23b-4244-8351-e14aca982b7b,reks,76
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,15d2ba47-d023-43da-808a-ceeb671bf8a5,planet asia,75
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,b2147fa3-b035-49bb-9f51-595db592f231,olli banjo,69
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,302bd7b9-d012-4360-897a-93b00c855680,david guetta,67
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,b2dbfc09-b332-408b-a235-1850e41971c5,bloodhound gang,63
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,c0a1179b-b14a-4d68-a3c1-1fdab16ed602,common,61
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,650e7db6-b795-4eb5-a702-5ea2fc46c848,lady gaga,60
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,550cb78b-4995-4873-baea-76ef265531f5,gza/genius,58
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,2dcd684b-6bd8-4d85-942f-7056a77a3ca1,spezializtz,56
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,37d29a0a-4f5d-4a53-917c-bd0e897c54f7,gentleman,55
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,07cc14fb-4784-4a25-804b-2686ed5ef52c,the game,55
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,2692cab2-7563-4315-924f-563a59190fd9,jan delay,53
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,505cc7ac-b92c-46dd-94f2-e22b18fdcf57,paul wall,53
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,bd6c9477-2cb3-4c93-a857-fa7561b4fce4,murda mob,51
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,6177f8df-469c-4e9d-a09f-524b29c4d849,smif-n-wessun,51
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,f3bf61f8-97d4-4e52-a73d-2ddbbe8196c8,dmx,49
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,7555365f-7d8c-413c-87c4-548699b36e38,illmaculate,49
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,290d38c0-301a-4197-be81-46bb4e4b1195,kaas,47
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,5a12596b-7658-4485-9d63-646d2dfb26f3,martin jondo,46
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,d262ea27-3ffe-40f7-b922-85c42d625e67,pitbull,45
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,aa590735-2945-4b50-9b0d-1510f822c883,azad,42
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,811900b2-68fc-4d41-8bad-69b7a1f4d628,nelly,42
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,e6424fa5-08d3-41c6-96f3-8549f733708c,clipse,41
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,a449973b-074b-4cf0-a4d6-f11fa2d1073f,e-40,38
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,69cd93fd-1c2b-40f5-ae03-7bf4b4213fd3,blue scholars,35
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,75acdc97-5c43-421e-919c-52bc1654a547,deine lieblingsrapper,35
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,daa09819-5da5-4c7a-8bef-eb372bb27ff1,timbaland,35
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,8e68819d-71be-4e7d-b41d-f1df81b01d3f,50 cent,29
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,9e72965a-caea-4146-a027-be2b32c536cd,9th prince,28
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,62cc0dfc-52b8-4434-ba8c-937c47ef7ada,outerspace,26
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,b209fa8a-2d85-4041-9b71-e874a346e486,harris,25
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,80b3cf5e-18fe-4c59-98c7-e5bb87210710,the roots,25
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,d75d1f08-bbb8-4eae-9877-399ca9121197,mobb deep,23
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,c7732cf8-e9a1-46f1-9133-84d930f3187a,jedi mind tricks,22
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,ccceb435-efd5-426a-bcdc-024262712525,ras kass,22
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,1f1f6737-b930-46fc-8d25-110bb99f7490,redman,22
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,3caf69c1-fdd8-44bc-b0a5-8af3ad8a47cd,sido,22
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,5570be24-5c07-42aa-ad7f-385768de2aa4,big scoob,21
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,f807e647-ee9a-4b57-9729-250e13a28984,grand daddy i.u.,21
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,8390d393-8f31-4578-8d20-a471dce66f02,cali agents,20
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,852665bd-7089-4119-a77d-251162346b4c,kool g rap,19
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,ce9fda45-182a-499a-9cff-18515d7f260b,sabac,19
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,fd3ff7a2-e1d2-4486-9d25-cb9d69fa084c,casper,18
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,cd3f07e8-7047-418c-a325-d2028ee1b8a0,organized konfusion,17
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,,ali as,16
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,8a6ccf62-b8fa-46d7-87df-f2dd14e6280d,lloyd banks,16
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,f4d4b515-0b74-423f-a161-db184330c37c,gym class heroes,15
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,ac928049-75d0-4a1a-8c80-3e3a35a3d68e,rasco,15
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,0506bf37-90d7-4654-9585-b4800dc945d5,az,12
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,8601834a-baf3-473c-aac7-00e37b06144a,borialis,12
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,d2299099-e617-46dd-b013-ba0b4c72bc63,fabolous,12
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,d83afdea-c078-47a5-aba6-c291c13f385c,maeckes und celina,12
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,e64f6569-f723-4737-b2c3-9c72a1101842,marsimoto,12
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,c0f98b1d-1133-46d6-ab05-723a95cb5453,obie trice,12
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,6ec73176-6ea6-49d3-87e8-35b5fe6813f5,promoe,12
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,e1564e98-978b-4947-8698-f6fd6f8b0181,fort minor,11
07529078b6dbfa764221c8c6be63a3c5ee6cf0d4,8bfac288-ccc5-448d-9573-c33ea2aa5c30,red hot chili peppers,11
02a6c95686fbd7476ce860afc8cb70da6e8223dc,f6f2326f-6b25-4170-b89d-e235b25508e8,sigur rós,652
02a6c95686fbd7476ce860afc8cb70da6e8223dc,a7a3a87d-ca84-41ab-b29d-7a95a1105119,morthem vlade art,470
02a6c95686fbd7476ce860afc8cb70da6e8223dc,28078a34-2f82-42e0-b68e-98ee5f814fc5,deine lakaien,454
02a6c95686fbd7476ce860afc8cb70da6e8223dc,324adf56-2be4-40b2-ac2e-54bde167a2e3,rome,390
02a6c95686fbd7476ce860afc8cb70da6e8223dc,b9c87d34-e3d3-4b29-bc17-aaa91c7d5a06,wolfsheim,368
02a6c95686fbd7476ce860afc8cb70da6e8223dc,c3aeb863-7b26-4388-94e8-5a240f2be21b,tom waits,362
02a6c95686fbd7476ce860afc8cb70da6e8223dc,be540c02-7898-4b79-9acc-c8122c7d9e83,pet shop boys,341
02a6c95686fbd7476ce860afc8cb70da6e8223dc,f099d9b2-e3e8-471b-a3ae-5e36604dddbc,martin hall,311
02a6c95686fbd7476ce860afc8cb70da6e8223dc,d604fc28-26a7-4142-a3b7-e5948f8d9c84,in the nursery,306
02a6c95686fbd7476ce860afc8cb70da6e8223dc,034e86db-8cbd-4c58-b42b-4db80a56db6a,in my rosary,301
02a6c95686fbd7476ce860afc8cb70da6e8223dc,0065f4cc-cf21-43c2-ad52-92716a579547,mercan dede,289
02a6c95686fbd7476ce860afc8cb70da6e8223dc,1fc54353-dcd0-47b1-bb59-7bd2974df829,clan of xymox,280
02a6c95686fbd7476ce860afc8cb70da6e8223dc,509f20b2-5df3-4aec-9bbc-002131fb3f99,max richter,273
02a6c95686fbd7476ce860afc8cb70da6e8223dc,18b23026-ed29-445a-9bb4-4e86598ab5a9,mylène farmer,265
02a6c95686fbd7476ce860afc8cb70da6e8223dc,6655955b-1c1e-4bcb-84e4-81bcd9efab30,Ólafur arnalds,253
02a6c95686fbd7476ce860afc8cb70da6e8223dc,5214520b-d2dd-4994-aacc-2f455f9a2fcc,twice a man,242
02a6c95686fbd7476ce860afc8cb70da6e8223dc,2c85e478-7eda-4337-bc6a-e308c40729e2,the frozen autumn,240
02a6c95686fbd7476ce860afc8cb70da6e8223dc,81f8edef-a337-4588-a362-7511ef1b0fa2,abney park,230
02a6c95686fbd7476ce860afc8cb70da6e8223dc,b55a7c9f-5a25-4a70-86ab-9dc07ff8dc10,runrig,229
02a6c95686fbd7476ce860afc8cb70da6e8223dc,17d16c18-5b51-45bd-87cd-cb76580c1623,diorama,217
02a6c95686fbd7476ce860afc8cb70da6e8223dc,b0d9895b-aeda-4340-8bf2-71a83e9d6cd5,informatik,217
02a6c95686fbd7476ce860afc8cb70da6e8223dc,e9689e45-36ab-4702-aab3-9130bad2afca,frozen plasma,215
02a6c95686fbd7476ce860afc8cb70da6e8223dc,1de1b2e2-2881-4e7e-bf75-60de23f1ed4b,alberto iglesias,212
02a6c95686fbd7476ce860afc8cb70da6e8223dc,979ce33b-4d8e-4e44-8c7e-f9d3054f4386,absurd minds,208
02a6c95686fbd7476ce860afc8cb70da6e8223dc,ca5f0d86-7056-4222-a6cb-f8ea87dabf74,veljanov,208
02a6c95686fbd7476ce860afc8cb70da6e8223dc,8e66ea2b-b57b-47d9-8df0-df4630aeb8e5,peter gabriel,207
02a6c95686fbd7476ce860afc8cb70da6e8223dc,dbac84f1-c082-46c5-87f5-361d2891f0d8,hecq,199
02a6c95686fbd7476ce860afc8cb70da6e8223dc,a019a8cf-2601-4a81-b3c3-7b279a873713,anne clark,192
02a6c95686fbd7476ce860afc8cb70da6e8223dc,93c1606c-28ef-4955-ae75-331a0975608d,arcana,192
02a6c95686fbd7476ce860afc8cb70da6e8223dc,2bfe4c84-c223-4671-a67b-a7d40fef20a3,ashbury heights,189
02a6c95686fbd7476ce860afc8cb70da6e8223dc,578c1e77-4756-44dd-86a9-b1e71a5b635e,jóhann jóhannsson,185
02a6c95686fbd7476ce860afc8cb70da6e8223dc,5bdb38bd-5c5b-4d0f-8901-8bbe1d7062d8,white lies,185
02a6c95686fbd7476ce860afc8cb70da6e8223dc,87c5dedd-371d-4a53-9f7f-80522fb7f3cb,björk,181
02a6c95686fbd7476ce860afc8cb70da6e8223dc,8385f26a-f374-4a04-9aad-4442ce24db2b,vnv nation,180
02a6c95686fbd7476ce860afc8cb70da6e8223dc,797bcf41-0e02-431d-ab99-020e1cb3d0fd,rotersand,179
02a6c95686fbd7476ce860afc8cb70da6e8223dc,2f0baf2a-bfa7-4116-8c75-8240aed74553,afro celt sound system,176
02a6c95686fbd7476ce860afc8cb70da6e8223dc,66cc244d-6f96-4668-a6e9-0f9cd5acc940,gotan project,162
02a6c95686fbd7476ce860afc8cb70da6e8223dc,ef1bf752-c7bb-45ca-8f9e-e7e8e18fe26e,midival punditz,161
02a6c95686fbd7476ce860afc8cb70da6e8223dc,5b86eefc-f3b2-4b91-8161-c505869fb17f,natacha atlas,159
02a6c95686fbd7476ce860afc8cb70da6e8223dc,31aa6f87-8d00-4ae9-a5cc-6d7eeea109d2,alphaville,155
02a6c95686fbd7476ce860afc8cb70da6e8223dc,0671576e-244f-4b16-b168-6f860c967329,melody club,141
02a6c95686fbd7476ce860afc8cb70da6e8223dc,69737ebe-836c-40dc-a938-7e85688426ff,alain souchon,135
02a6c95686fbd7476ce860afc8cb70da6e8223dc,95e1ead9-4d31-4808-a7ac-32c3614c116b,the killers,133
02a6c95686fbd7476ce860afc8cb70da6e8223dc,bc3d74c5-9328-4a1b-8014-3ecdb3dababe,nitin sawhney,132
02a6c95686fbd7476ce860afc8cb70da6e8223dc,d9221da7-afcc-44dd-bb65-3bd3cc9838a6,glis,129
02a6c95686fbd7476ce860afc8cb70da6e8223dc,816ba2e2-31da-4cb7-ace0-99546f6bd657,seabound,125
02a6c95686fbd7476ce860afc8cb70da6e8223dc,6fe25812-9155-43a1-b5af-8371f90a4f59,mind.in.a.box,124
02a6c95686fbd7476ce860afc8cb70da6e8223dc,6e913bad-4812-4286-b6cc-18548422f194,john foxx,120
02a6c95686fbd7476ce860afc8cb70da6e8223dc,4ec2451d-ed0c-4273-b683-4c1312df25fd,tarkan,117
02a6c95686fbd7476ce860afc8cb70da6e8223dc,8538e728-ca0b-4321-b7e5-cff6565dd4c0,depeche mode,115
02a6c95686fbd7476ce860afc8cb70da6e8223dc,cc197bad-dc9c-440d-a5b5-d52ba2e14234,coldplay,114
02a6c95686fbd7476ce860afc8cb70da6e8223dc,78e46ae5-9bfd-433b-be3f-19e993d67ecc,rufus wainwright,111
02a6c95686fbd7476ce860afc8cb70da6e8223dc,9f2524e1-cda1-4304-941e-ebb448d32a16,hybrid,108
02a6c95686fbd7476ce860afc8cb70da6e8223dc,44c14d46-9d72-4394-a430-2f582e9c8d88,trancendental,105
02a6c95686fbd7476ce860afc8cb70da6e8223dc,9940c604-2456-4193-a403-ab18420bc1e9,booka shade,98
02a6c95686fbd7476ce860afc8cb70da6e8223dc,b847e9d2-c931-4daf-900c-42c7b2c42e16,front line assembly,97
02a6c95686fbd7476ce860afc8cb70da6e8223dc,b23e8a63-8f47-4882-b55b-df2c92ef400e,interpol,97
02a6c95686fbd7476ce860afc8cb70da6e8223dc,c3bf5aee-646e-4030-9ab4-d1fbd4947a97,the veils,96
02a6c95686fbd7476ce860afc8cb70da6e8223dc,9711e2bb-013f-4ca8-900b-4cc5dc9bc59e,edge of dawn,94
02a6c95686fbd7476ce860afc8cb70da6e8223dc,e4d05411-9a3d-452e-8b0e-a55b86b7cf85,iamx,94
02a6c95686fbd7476ce860afc8cb70da6e8223dc,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,massive attack,93
02a6c95686fbd7476ce860afc8cb70da6e8223dc,9ddce51c-2b75-4b3e-ac8c-1db09e7c89c6,burial,92
02a6c95686fbd7476ce860afc8cb70da6e8223dc,2ed4df50-8e13-4006-b083-24097e03f6a5,john alexander ericson,91
02a6c95686fbd7476ce860afc8cb70da6e8223dc,16231a34-9ccd-410e-8690-f74e98fe16a4,juno reactor,89
02a6c95686fbd7476ce860afc8cb70da6e8223dc,14ca858e-39ac-403b-bbe0-78e16623879e,haujobb,88
02a6c95686fbd7476ce860afc8cb70da6e8223dc,c779e090-909f-4403-a90e-c1d08cdbb719,laibach,88
02a6c95686fbd7476ce860afc8cb70da6e8223dc,879a449d-506a-422c-9fb8-8af01d3d04ae,covenant,87
02a6c95686fbd7476ce860afc8cb70da6e8223dc,c7055ade-6def-4cad-a727-0949f95e4903,forma tadre,86
02a6c95686fbd7476ce860afc8cb70da6e8223dc,d67e6b0a-d2c6-4e4a-ba30-7834701535a1,marc almond,85
02a6c95686fbd7476ce860afc8cb70da6e8223dc,c43bb0d6-94d7-410f-80fb-e5a243b18d23,raphaël,85
02a6c95686fbd7476ce860afc8cb70da6e8223dc,90cc2464-234e-4da0-b39b-576f36e633bc,antony and the johnsons,80
02a6c95686fbd7476ce860afc8cb70da6e8223dc,b1c124b3-cf60-41a6-8699-92728c8a3fe0,grace jones,80
02a6c95686fbd7476ce860afc8cb70da6e8223dc,0f41d49e-133d-4919-b12b-d9763b18957d,rahul sharma,80
02a6c95686fbd7476ce860afc8cb70da6e8223dc,37e8a831-340a-4bc2-9a33-bdf3a6b802d9,leæther strip,79
02a6c95686fbd7476ce860afc8cb70da6e8223dc,fc79b760-fc4a-4efa-b0e5-f0387d7cd25f,shantel,76
02a6c95686fbd7476ce860afc8cb70da6e8223dc,d87e52c5-bb8d-4da8-b941-9f4928627dc8,abba,69
02a6c95686fbd7476ce860afc8cb70da6e8223dc,ecbe7008-86ad-4eb2-a75d-25e9c91c750d,gaudi,68
02a6c95686fbd7476ce860afc8cb70da6e8223dc,57fca0e2-f9ad-4ae6-af9d-6a6f50cbcd5f,vangelis,66
02a6c95686fbd7476ce860afc8cb70da6e8223dc,614dcd9e-a7b2-4267-9b23-d92826feb682,the northern territories,65
02a6c95686fbd7476ce860afc8cb70da6e8223dc,349a314e-7a88-40cd-9ecd-298c94242b1b,speed caravan,63
02a6c95686fbd7476ce860afc8cb70da6e8223dc,feb6f07b-5a59-49e6-ab5b-c141b18d8f99,kloq,62
02a6c95686fbd7476ce860afc8cb70da6e8223dc,f63f2884-56d3-47f3-8a7e-72c324758730,kirsty maccoll,57
02a6c95686fbd7476ce860afc8cb70da6e8223dc,cd3972ff-5726-4145-805c-ea29f4b860b9,max pashm,57
02a6c95686fbd7476ce860afc8cb70da6e8223dc,86e2e2ad-6d1b-44fd-9463-b6683718a1cc,jean michel jarre,55
02a6c95686fbd7476ce860afc8cb70da6e8223dc,2a85ecff-41e9-4be1-aca6-c87054a4c334,buena vista social club,54
02a6c95686fbd7476ce860afc8cb70da6e8223dc,2914ee0b-9055-4dee-bca2-4f385b1e617a,deus,52
02a6c95686fbd7476ce860afc8cb70da6e8223dc,4bd3c8e2-bfbb-4d61-8fdf-891d672c28da,the mary onettes,52
02a6c95686fbd7476ce860afc8cb70da6e8223dc,4ef7a9e2-2cf5-483a-8616-ef7791a98026,bryan ferry,51
02a6c95686fbd7476ce860afc8cb70da6e8223dc,98f61162-a4f5-454e-b4a6-2b3b12724505,psyche,45
02a6c95686fbd7476ce860afc8cb70da6e8223dc,bdcd2221-07da-45a9-9699-cf1dac91daa8,regi,45
0117b5889463e8c7c695ba558ad057e7efaccc2e,8c538f11-c141-4588-8ecb-931083524186,bloc party,188
0117b5889463e8c7c695ba558ad057e7efaccc2e,f7ba7fbe-c6bd-4ac0-bee9-c25c558d7d62,t.i.,188
0117b5889463e8c7c695ba558ad057e7efaccc2e,0cf9d983-aecf-4d57-9e94-fde2beac014f,the futureheads,147
0117b5889463e8c7c695ba558ad057e7efaccc2e,ada7a83c-e3e1-40f1-93f9-3e73dbc9298a,arctic monkeys,145
0117b5889463e8c7c695ba558ad057e7efaccc2e,d7311646-287b-4d3a-9a4f-7d46f93075e5,santogold,139
0117b5889463e8c7c695ba558ad057e7efaccc2e,e1194e66-e4f0-4351-9d26-ac95df530d0c,los campesinos!,103
0117b5889463e8c7c695ba558ad057e7efaccc2e,84eac621-1c5a-49a1-9500-555099c6e184,spoon,102
0117b5889463e8c7c695ba558ad057e7efaccc2e,444f2191-8841-440e-bbc1-6fd564893946,justice,100
0117b5889463e8c7c695ba558ad057e7efaccc2e,8fcac535-8f39-44b6-be5e-61e80b4b3d63,cut city,98
0117b5889463e8c7c695ba558ad057e7efaccc2e,789e5db3-502b-4f13-8039-88c70e053fa5,good shoes,98
0117b5889463e8c7c695ba558ad057e7efaccc2e,72c536dc-7137-4477-a521-567eeb840fa8,bob dylan,97
0117b5889463e8c7c695ba558ad057e7efaccc2e,35a6a353-b186-4c13-a264-d18d5e2ce853,tokyo police club,95
0117b5889463e8c7c695ba558ad057e7efaccc2e,c3aeb863-7b26-4388-94e8-5a240f2be21b,tom waits,93
0117b5889463e8c7c695ba558ad057e7efaccc2e,ff95eb47-41c4-4f7f-a104-cdc30f02e872,brian eno,91
0117b5889463e8c7c695ba558ad057e7efaccc2e,648615ca-ca74-460d-928a-2bae67ae6d14,dirty pretty things,91
0117b5889463e8c7c695ba558ad057e7efaccc2e,17b53d9f-5c63-4a09-a593-dde4608e0db9,the kinks,88
0117b5889463e8c7c695ba558ad057e7efaccc2e,,african brothers,74
0117b5889463e8c7c695ba558ad057e7efaccc2e,1db1716c-ef55-4fc0-9761-b049d63fbf0a,the muslims,73
0117b5889463e8c7c695ba558ad057e7efaccc2e,172e1f1a-504d-4488-b053-6344ba63e6d0,nick cave and the bad seeds,64
0117b5889463e8c7c695ba558ad057e7efaccc2e,be407b02-f3e6-4ed5-9489-f8e5f0ab36dc,the raconteurs,62
0117b5889463e8c7c695ba558ad057e7efaccc2e,95e1ead9-4d31-4808-a7ac-32c3614c116b,the killers,61
0117b5889463e8c7c695ba558ad057e7efaccc2e,7b0a63b2-b8e8-490e-b724-1d30cb5edfe3,bonnie 'prince' billy,60
0117b5889463e8c7c695ba558ad057e7efaccc2e,ef656595-bbe8-4386-8953-be8df9f54472,friendly fires,59
0117b5889463e8c7c695ba558ad057e7efaccc2e,09037f07-42bc-46ac-a1ee-37f834451fee,minor threat,59
0117b5889463e8c7c695ba558ad057e7efaccc2e,af37c51c-0790-4a29-b995-456f98a6b8c9,vampire weekend,58
0117b5889463e8c7c695ba558ad057e7efaccc2e,a670e05a-cea8-4b37-bce9-d82daf1a0fa4,feist,56
0117b5889463e8c7c695ba558ad057e7efaccc2e,a47c3aa2-7d87-475c-a2c7-1e2047dafb09,gnarls barkley,55
